HG00631	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00631/HG00631.LSK110.R9_hapdup_dual_2.fasta
HG00675	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00675/HG00675.LSK110.R9_hapdup_dual_1.fasta
HG00675	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00675/HG00675.LSK110.R9_hapdup_dual_2.fasta
HG00705	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00705/HG00705.LSK110.R9_hapdup_dual_1.fasta
HG00705	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00705/HG00705.LSK110.R9_hapdup_dual_2.fasta
HG00706	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00706/HG00706.LSK110.R9_hapdup_dual_1.fasta
HG00706	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00706/HG00706.LSK110.R9_hapdup_dual_2.fasta
HG00728	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00728/HG00728.LSK110.R9_hapdup_dual_1.fasta
HG00728	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG00728/HG00728.LSK110.R9_hapdup_dual_2.fasta
HG01046	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01046/HG01046.LSK110.R9_hapdup_dual_1.fasta
HG01046	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01046/HG01046.LSK110.R9_hapdup_dual_2.fasta
HG01122	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01122/HG01122.LSK110.R9_hapdup_dual_1.fasta
HG01122	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01122/HG01122.LSK110.R9_hapdup_dual_2.fasta
HG01281	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01281/HG01281.LSK110.R9_hapdup_dual_1.fasta
HG01281	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01281/HG01281.LSK110.R9_hapdup_dual_2.fasta
HG01312	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01312/HG01312.LSK110.R9_hapdup_dual_1.fasta
HG01312	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01312/HG01312.LSK110.R9_hapdup_dual_2.fasta
HG01363	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01363/HG01363.LSK110.R9_hapdup_dual_1.fasta
HG01363	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01363/HG01363.LSK110.R9_hapdup_dual_2.fasta
HG01369	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01369/HG01369.LSK110.R9_hapdup_dual_1.fasta
HG01369	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01369/HG01369.LSK110.R9_hapdup_dual_2.fasta
HG01372	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01372/HG01372.LSK110.R9_hapdup_dual_1.fasta
HG01372	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01372/HG01372.LSK110.R9_hapdup_dual_2.fasta
HG01395	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01395/HG01395.LSK110.R9_hapdup_dual_1.fasta
HG01395	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01395/HG01395.LSK110.R9_hapdup_dual_2.fasta
HG01414	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01414/HG01414.LSK110.R9_hapdup_dual_1.fasta
HG01414	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01414/HG01414.LSK110.R9_hapdup_dual_2.fasta
HG01468	hap1	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01468/HG01468.LSK110.R9_hapdup_dual_1.fasta
HG01468	hap2	https://s3.amazonaws.com/1000g-ont/FIRST_100_FREEZE/CARD_assembly_pipeline_data/HG01468/HG01468.LSK110.R9_hapdup_dual_2.fasta
